algorithm,N,k,comparisons,time,entry_time
merge_sort,19128,9,224859,0.1542057991027832,1652166681.213546
radix_sort,3542,400000,21252,0.02684617042541504,1652166681.2450583
quick_sort,138,99999,999,0.0005931854248046875,1652166681.2465987
radix_sort,36591,99,73182,0.08782315254211426,1652166681.334558
radix_sort,771,99999,3855,0.004972696304321289,1652166681.348398
radix_sort,635,40000000,5080,0.00663447380065918,1652166681.3553007
merge_sort,655996,999,10312236,6.72747540473938,1652166688.083747
quick_sort,12548,99,902387,0.21608853340148926,1652166688.4586015
radix_sort,185,999,555,0.0007529258728027344,1652166688.4624677
merge_sort,106701,40000000,1298307,0.8812909126281738,1652166689.3439806
quick_sort,90729,400000,1778764,0.8491048812866211,1652166690.218712
radix_sort,110218,400,330654,0.4339759349822998,1652166690.675607
merge_sort,2108,40,17854,0.013109207153320312,1652166690.7151933
quick_sort,3012,9999999,39577,0.020983457565307617,1652166690.7367766
quick_sort,12548,40000000,192542,0.09039831161499023,1652166690.827981
quick_sort,125484,99999,2712349,1.306016206741333,1652166692.1372192
quick_sort,937,99999,10639,0.005579710006713867,1652166692.1726706
merge_sort,1067,4000,7249,0.00568079948425293,1652166692.1786568
quick_sort,256,4000,2110,0.0010938644409179688,1652166692.1800807
quick_sort,2822,40000000,36112,0.01846146583557129,1652166692.1986666
quick_sort,7969,400000,124359,0.06357789039611816,1652166692.2630002
merge_sort,506,4000,3175,0.0025568008422851562,1652166692.2676349
radix_sort,23237,99999,116185,0.14741039276123047,1652166692.415269
quick_sort,191,40000000,1760,0.0008749961853027344,1652166692.4217684
radix_sort,5761,40,11522,0.013754129409790039,1652166692.4356394
quick_sort,117604,99999,2303044,1.0906243324279785,1652166693.5278568
merge_sort,850310,99999,12560706,8.331697463989258,1652166701.8885298
quick_sort,142866,4000,4719166,1.5952732563018799,1652166703.687445
radix_sort,79690,9,79690,0.10746407508850098,1652166705.1854722
quick_sort,11021,40000000,180706,0.09018135070800781,1652166705.2948644
radix_sort,45916,40,91832,0.11032867431640625,1652166705.4079928
merge_sort,67761,9,892914,0.6036880016326904,1652166706.022874
radix_sort,2323,999,6969,0.00894474983215332,1652166706.0482194
radix_sort,1254,400000,7524,0.0094451904296875,1652166706.058311
merge_sort,1626,400000,11922,0.009071826934814453,1652166706.067766
radix_sort,27328,400,81984,0.10445904731750488,1652166706.1727161
merge_sort,264566,99,3988391,2.6230545043945312,1652166708.8027112
merge_sort,377,400000,2094,0.0017464160919189453,1652166708.8683617
radix_sort,796908,999,2390724,3.212066411972046,1652166712.0825093
quick_sort,4445,9999999,59787,0.02940058708190918,1652166712.301399
merge_sort,1574,9,13696,0.009998559951782227,1652166712.3125503
radix_sort,29160,40000000,233280,0.29712772369384766,1652166712.6101618
radix_sort,365,40,730,0.0009360313415527344,1652166712.6181822
quick_sort,14286,99,1144404,0.2717103958129883,1652166712.8900738
radix_sort,3319,99999,16595,0.021137475967407227,1652166715.4591637
radix_sort,39043,400000,234258,0.2914559841156006,1652166715.751553
quick_sort,29160,400000,545990,0.24253344535827637,1652166716.0035481
merge_sort,162655,4000,2104430,1.423809289932251,1652166717.4345891
quick_sort,823,400,8770,0.004413127899169922,1652166717.477792
radix_sort,185184,40,370368,0.4583885669708252,1652166717.9366083
radix_sort,15243,400000,91458,0.11370563507080078,1652166718.0944734
merge_sort,595,99999,3741,0.0029947757720947266,1652166718.1012583
radix_sort,321,99999,1605,0.0021452903747558594,1652166718.1036224
radix_sort,5951,400,17853,0.022722959518432617,1652166718.1265054
quick_sort,45916,40000000,873316,0.42258143424987793,1652166718.5506418
merge_sort,232,9,1343,0.0011165142059326172,1652166718.5628207
merge_sort,90729,99,1244561,0.8253147602081299,1652166719.3883398
merge_sort,5578,400000,48016,0.0350346565246582,1652166719.4450407
radix_sort,823176,40,1646352,2.061903715133667,1652166721.5092769
radix_sort,63506,99999,317530,0.40631771087646484,1652166722.111378
quick_sort,210,400000,1533,0.0008077621459960938,1652166722.1274943
quick_sort,311,9999999,2658,0.0013415813446044922,1652166722.128959
merge_sort,125,400000,611,0.0005457401275634766,1652166722.129641
radix_sort,264566,999,793698,1.0617032051086426,1652166723.192552
quick_sort,93719,4000,2586653,0.9702558517456055,1652166724.225976
merge_sort,506087,9,8335873,5.419005632400513,1652166729.6680615
radix_sort,2249,40,4498,0.005474567413330078,1652166729.7950673
radix_sort,1138,99999,5690,0.007330179214477539,1652166729.8030412
radix_sort,6776,9999999,47432,0.06093406677246094,1652166729.8643496
quick_sort,416,4000,3943,0.0018918514251708984,1652166729.8679702
quick_sort,540000,400000,12885872,5.9542014598846436,1652166735.8229337
quick_sort,459,9,13235,0.0034253597259521484,1652166735.9545214
quick_sort,1475,99,24189,0.009531974792480469,1652166735.9642434
merge_sort,82317,400000,978374,0.6705338954925537,1652166736.6352882
radix_sort,7714,40000000,61712,0.07757425308227539,1652166736.7326522
quick_sort,19759,400,712714,0.22506499290466309,1652166736.959694
merge_sort,37797,4000,430739,0.2973771095275879,1652166737.261913
quick_sort,117,99999,715,0.0004761219024658203,1652166737.2715287
merge_sort,240038,99999,3142058,2.1101620197296143,1652166739.384512
merge_sort,185184,99,2705767,1.781567096710205,1652166741.2235184
merge_sort,19759,999,215663,0.14975285530090332,1652166741.417321
quick_sort,699,9999999,6648,0.0032567977905273438,1652166741.425387
quick_sort,291,400,2281,0.0011837482452392578,1652166741.4268134
merge_sort,22496,9999999,235922,0.16476225852966309,1652166741.5917277
radix_sort,968089,400,2904267,3.889381170272827,1652166745.4876523
merge_sort,173,9,1000,0.000873565673828125,1652166745.7229917
radix_sort,1032,4000,4128,0.005170345306396484,1652166745.7282903
merge_sort,41659,99999,472492,0.3260781764984131,1652166746.0547295
quick_sort,100,9,911,0.00040793418884277344,1652166746.0652723
merge_sort,106,99,451,0.00044417381286621094,1652166746.0658138
quick_sort,699955,400000,16647448,7.492691516876221,1652166753.5605838
radix_sort,142,400000,852,0.0011224746704101562,1652166753.7302957
radix_sort,32139,40,64278,0.0767829418182373,1652166753.8072197
merge_sort,968,99,6814,0.005255222320556641,1652166753.8202145
merge_sort,110218,99,1538952,1.0238728523254395,1652166755.5561728
quick_sort,19759,9999999,341536,0.1603085994720459,1652166755.742796
quick_sort,635063,4000,61455967,15.746472835540771,1652166771.4948297
radix_sort,12148,40000000,97184,0.12201976776123047,1652166771.7673378
merge_sort,850,4000,5627,0.00445103645324707,1652166771.7748063
radix_sort,9072,9,9072,0.011952400207519531,1652166771.7870533
merge_sort,125484,400000,1502107,1.0261170864105225,1652166772.8155458
merge_sort,77147,99999,910061,0.6245296001434326,1652166773.4701526
merge_sort,19128,4000,192869,0.13644886016845703,1652166773.6250947
radix_sort,85031,9,85031,0.11414623260498047,1652166773.7440872
merge_sort,699,40,4738,0.003694772720336914,1652166773.7681904
merge_sort,138307,99999,1763627,1.1963565349578857,1652166774.964974
radix_sort,6559,9,6559,0.008734464645385742,1652166775.0067449
radix_sort,152,40000000,1216,0.0016281604766845703,1652166775.0100386
radix_sort,1067,400000,6402,0.008044242858886719,1652166775.3199644
radix_sort,168016,9,168016,0.22947478294372559,1652166775.5499518
quick_sort,2645,4000,35924,0.01770186424255371,1652166775.6075501
radix_sort,106701,40,213402,0.26115846633911133,1652166775.869571
radix_sort,57618,40000000,460944,0.5952401161193848,1652166776.4904428
radix_sort,256124,9999999,1792868,2.4018149375915527,1652166778.9064572
quick_sort,18518,999,418263,0.16437864303588867,1652166779.134528
radix_sort,19128,999,57384,0.0732271671295166,1652166779.212321
merge_sort,12962,400000,128568,0.09097480773925781,1652166779.307963
merge_sort,18518,40000000,187175,0.13213157653808594,1652166779.4432983
radix_sort,365,999,1095,0.0014505386352539062,1652166779.44925
radix_sort,264,40,528,0.0006697177886962891,1652166779.450081
radix_sort,459168,4000,1836672,2.365847587585449,1652166781.8165677
radix_sort,44451,99,88902,0.10663914680480957,1652166782.0321834
merge_sort,557,400000,3418,0.002759695053100586,1652166782.045681
radix_sort,291,99,582,0.0007283687591552734,1652166782.0466244
quick_sort,28229,400,1323881,0.37145519256591797,1652166782.4182582
merge_sort,11385,40,124887,0.08620190620422363,1652166782.5112715
radix_sort,21778,40000000,174224,0.21915102005004883,1652166782.733258
quick_sort,907290,40000000,22521439,11.042998313903809,1652166793.7825763
radix_sort,27328,400000,163968,0.20354247093200684,1652166794.7593136
radix_sort,103,99999,515,0.0007083415985107422,1652166794.7666645
merge_sort,522,9999999,3315,0.002657651901245117,1652166794.7694197
radix_sort,152439,99,304878,0.3821096420288086,1652166795.1519194
radix_sort,13389,40,26778,0.031990766525268555,1652166795.2202806
radix_sort,390,400,1170,0.001520395278930664,1652166795.2250955
radix_sort,96808,4000,387232,0.48615121841430664,1652166795.711527
merge_sort,197,99999,1108,0.0009608268737792969,1652166795.7358124
radix_sort,444,4000,1776,0.0022466182708740234,1652166795.73995
quick_sort,4033,9,917076,0.18924760818481445,1652166795.9293928
radix_sort,173,99,346,0.00046634674072265625,1652166795.9309242
radix_sort,96808,999,290424,0.377697229385376,1652166796.3088465
merge_sort,4033,9999999,34002,0.025136470794677734,1652166796.3571446
radix_sort,6350,999,19050,0.02440667152404785,1652166796.382637
merge_sort,12148,9,137246,0.09437775611877441,1652166796.478628
merge_sort,474,400000,3065,0.002446413040161133,1652166796.484069
merge_sort,129621,40000000,1565246,1.0687613487243652,1652166797.5531693
radix_sort,1574,9,1574,0.0021581649780273438,1652166797.5862346
quick_sort,1067,400000,11817,0.0062999725341796875,1652166797.5929925
quick_sort,2645,99999,34470,0.017332077026367188,1652166797.6106591
quick_sort,264,4000,2129,0.001081228256225586,1652166797.6124568
radix_sort,11021,4000,44084,0.05417966842651367,1652166797.6667814
quick_sort,113,400,824,0.00043773651123046875,1652166797.6699438
quick_sort,110,9999999,859,0.00047206878662109375,1652166797.670509
quick_sort,32139,4000,608683,0.26552844047546387,1652166797.9361608
radix_sort,69995,99,139990,0.16923308372497559,1652166798.1131763
merge_sort,6776,999,63841,0.04559588432312012,1652166798.1755514
merge_sort,1792,99,14740,0.01088261604309082,1652166798.188142
quick_sort,41659,99,9089073,1.904874563217163,1652166800.0935683
merge_sort,474,999,2769,0.002267122268676758,1652166800.1060383
quick_sort,2400,4000,29002,0.014429807662963867,1652166800.120659
radix_sort,7969,40,15938,0.019083023071289062,1652166800.140417
quick_sort,21083,999,488390,0.1860654354095459,1652166800.3285031
merge_sort,823176,400000,11897830,7.879029273986816,1652166808.2151775
merge_sort,655996,40,11022929,7.129328727722168,1652166815.54601
radix_sort,162655,99999,813275,1.0772533416748047,1652166816.7814336
quick_sort,474303,99999,11422381,5.259995698928833,1652166822.0806997
quick_sort,20410,99999,339693,0.16875553131103516,1652166822.8632004
quick_sort,1912,400000,24089,0.01270747184753418,1652166822.8809037
quick_sort,9680,99999,165356,0.08037447929382324,1652166822.961821
merge_sort,11385,99,121591,0.08491730690002441,1652166823.0491467
quick_sort,34293,99,6195083,1.3251450061798096,1652166824.377192
radix_sort,937,99,1874,0.002334117889404297,1652166824.38777
quick_sort,1524,9999999,18309,0.009438276290893555,1652166824.3975167
merge_sort,823176,40,13981159,9.049515008926392,1652166833.4483538
radix_sort,133893,9,133893,0.18201994895935059,1652166833.8267782
merge_sort,129,400000,628,0.0005588531494140625,1652166833.8592856
quick_sort,13389,400,382814,0.12605714797973633,1652166833.9854686
radix_sort,15243,9,15243,0.020415782928466797,1652166834.0092597
quick_sort,162,99999,1187,0.0006427764892578125,1652166834.4593284
quick_sort,3111,400000,43101,0.0217742919921875,1652166834.4812188
quick_sort,224,40000000,1698,0.0008897781372070312,1652166834.4829228
radix_sort,129621,40000000,1036968,1.3554327487945557,1652166835.8385963
merge_sort,23237,99999,245201,0.1826028823852539,1652166836.052194
quick_sort,173,40000000,1242,0.0006954669952392578,1652166836.0585763
quick_sort,365915,99999,8580874,3.866454601287842,1652166839.9254735
merge_sort,1032,400,7108,0.005526542663574219,1652166840.023763
radix_sort,390,999,1170,0.0015358924865722656,1652166840.0256453
radix_sort,655,400,1965,0.0026018619537353516,1652166840.0284126
merge_sort,47430,99999,532380,0.3656759262084961,1652166840.3943655
quick_sort,6147,999,92272,0.04062342643737793,1652166840.4463904
merge_sort,40330,99,506112,0.3411900997161865,1652166853.2097588
quick_sort,342934,4000,20289617,5.753566741943359,1652166858.9734037
quick_sort,7714,999,119197,0.05365777015686035,1652166859.1086159
quick_sort,403,99,3666,0.0018727779388427734,1652166859.1124234
merge_sort,210,400,1165,0.0009696483612060547,1652166859.1135623
quick_sort,55780,40000000,1132859,0.5431702136993408,1652166860.1796474
quick_sort,576,40,8066,0.0031464099884033203,1652166860.1961544
merge_sort,4899,400000,41756,0.030780315399169922,1652166860.2271564
merge_sort,57618,400,724102,0.48943448066711426,1652166860.7179198
radix_sort,232379,9999999,1626653,2.1773319244384766,1652166862.9092925
quick_sort,635063,9999999,14964666,6.876022815704346,1652166869.8414147
radix_sort,878,9,878,0.001241922378540039,1652166869.9931707
merge_sort,273,40000000,1551,0.0013086795806884766,1652166869.9947793
quick_sort,21083,40,5687133,1.1792311668395996,1652166871.1741664
merge_sort,771478,999,12319769,8.015925407409668,1652166879.1960976
merge_sort,4743,9999999,41655,0.030298233032226562,1652166879.4091697
quick_sort,506,9999999,4995,0.0024824142456054688,1652166879.4128697
radix_sort,256124,40000000,2048992,2.7032153606414795,1652166882.1165085
radix_sort,77147,400000,462882,0.5831489562988281,1652166882.7606318
merge_sort,11385,9,129158,0.08906292915344238,1652166882.8682508
merge_sort,168,4000,840,0.0007672309875488281,1652166882.8718503
merge_sort,1851,99999,13783,0.010626077651977539,1652166882.8825948
radix_sort,179,99,358,0.0004925727844238281,1652166882.8836129
radix_sort,6147,400000,36882,0.04608893394470215,1652166882.9298196
radix_sort,210,9999999,1470,0.0019137859344482422,1652166882.9332938
merge_sort,968089,99999,14416736,9.50834584236145,1652166892.4428
merge_sort,110,99,531,0.0005390644073486328,1652166892.6736882
radix_sort,93719,9999999,656033,0.8620724678039551,1652166893.5385385
radix_sort,1680,9,1680,0.0022966861724853516,1652166893.5632322
merge_sort,138,999,611,0.0005662441253662109,1652166893.564296
merge_sort,37797,9999999,410881,0.2880055904388428,1652166893.8524384
quick_sort,90729,99,42266110,8.627827167510986,1652166902.4895678
merge_sort,699,400,4917,0.0037865638732910156,1652166902.6541114
quick_sort,311141,4000,16822466,4.806123733520508,1652166907.4607744
merge_sort,540000,99,8749190,5.6809093952178955,1652166913.2164283
radix_sort,331991,99999,1659955,2.2148475646972656,1652166915.5595543
radix_sort,179,40,358,0.0005199909210205078,1652166915.6388793
quick_sort,21778,400000,430578,0.21190261840820312,1652166915.8531756
quick_sort,162655,40000000,3416554,1.6776618957519531,1652166917.536325
merge_sort,12148,400,122981,0.08668136596679688,1652166917.661616
merge_sort,699955,9,11934947,7.724219560623169,1652166925.389623
quick_sort,444,999,4969,0.0025980472564697266,1652166925.5581577
quick_sort,937,40,16923,0.00603175163269043,1652166925.5643778
quick_sort,10000,400,243783,0.0951688289642334,1652166925.659859
radix_sort,173,9999999,1211,0.0016291141510009766,1652166925.6639552
merge_sort,365,400,2067,0.0017201900482177734,1652166925.6657915
quick_sort,1176,400000,14671,0.00678706169128418,1652166925.6727362
radix_sort,173,400000,1038,0.0014934539794921875,1652166925.6745965
quick_sort,2323,4000,27963,0.014183521270751953,1652166925.6888947
radix_sort,93719,99,187438,0.22821283340454102,1652166925.9179952
merge_sort,771478,9999999,11255750,7.434972763061523,1652166933.3763013
quick_sort,522,40,6733,0.0026869773864746094,1652166933.5619516
quick_sort,106,999,719,0.0003979206085205078,1652166933.5625563
merge_sort,416,99,2496,0.0020279884338378906,1652166933.564674
radix_sort,301212,4000,1204848,1.5495121479034424,1652166935.114611
merge_sort,25612,40,312884,0.2175745964050293,1652166935.4046707
radix_sort,444,9,444,0.0006415843963623047,1652166935.4116666
quick_sort,699,400000,7160,0.00394439697265625,1652166935.4157944
merge_sort,65599,999,805140,0.5468635559082031,1652166935.9629664
radix_sort,31114,40,62228,0.07431912422180176,1652166936.0530534
quick_sort,240,99,2186,0.0011146068572998047,1652166936.0620627
merge_sort,1176,4000,8319,0.0064203739166259766,1652166936.0686102
radix_sort,197594,9999999,1383158,1.8533318042755127,1652166937.9225109
merge_sort,41659,9999999,442650,0.31041693687438965,1652166938.2800808
quick_sort,1176,9999999,13260,0.007081270217895508,1652166938.2972255
quick_sort,301,9999999,2639,0.0014913082122802734,1652166938.2990856
quick_sort,103,9999999,715,0.00039124488830566406,1652166938.2996163
merge_sort,26456,400,302211,0.20742297172546387,1652166938.5071576
quick_sort,878,4000,8975,0.004690885543823242,1652166938.5182111
merge_sort,44451,999,526978,0.3587484359741211,1652166938.877281
merge_sort,256124,9,3621226,2.4027552604675293,1652166941.2910082
merge_sort,331991,9999999,4445403,2.9774436950683594,1652166944.32983
radix_sort,3542,9999999,24794,0.03199601173400879,1652166944.4405348
quick_sort,191289,99999,4083250,1.8396713733673096,1652166946.2813406
merge_sort,5227,999,47198,0.03430461883544922,1652166946.361215
quick_sort,4591,999,66195,0.03194904327392578,1652166946.3945084
quick_sort,185,9999999,1390,0.0008349418640136719,1652166946.3965323
merge_sort,595179,9999999,8167086,5.447810888290405,1652166951.8451464
quick_sort,50608,40000000,935315,0.4554908275604248,1652166952.4418752
radix_sort,1975,400,5925,0.007632732391357422,1652166952.461663
quick_sort,29160,999,794819,0.277707576751709,1652166952.7399523
quick_sort,1032,999,10585,0.005335092544555664,1652166969.185118
radix_sort,699955,9,699955,0.9671223163604736,1652166970.1533277
radix_sort,96808,99,193616,0.24219465255737305,1652166970.5625465
merge_sort,173554,99,2541132,1.6712634563446045,1652166972.2574415
radix_sort,489,99,978,0.001237630844116211,1652166972.3005972
quick_sort,282,99,2268,0.0010826587677001953,1652166973.6934595
quick_sort,16801,99999,274876,0.12958312034606934,1652166973.8232076
radix_sort,459168,40000000,3673344,4.853160381317139,1652166979.9703834
radix_sort,4033,4000,16132,0.01985955238342285,1652166980.0994108
radix_sort,474303,9,474303,0.6631515026092529,1652166981.2243872
merge_sort,1338,999,9836,0.0074689388275146484,1652166981.3446155
radix_sort,57618,40,115236,0.13798880577087402,1652166981.4830575
merge_sort,2822,99,24906,0.017992496490478516,1652166981.514869
quick_sort,3111,40000000,38716,0.019147872924804688,1652166981.7198992
quick_sort,7714,400,155765,0.05720853805541992,1652166981.7779403
merge_sort,796908,40000000,11172415,7.418795108795166,1652166989.199514
merge_sort,2916,99,25691,0.01880621910095215,1652166989.4084978
merge_sort,168,40,886,0.0007710456848144531,1652166989.4100645
merge_sort,474303,40,7680489,4.992002964019775,1652166994.4043834
quick_sort,264,40000000,2329,0.0011594295501708984,1652166994.5198216
quick_sort,142866,99999,2928459,1.33664870262146,1652166997.321753
quick_sort,152,99999,969,0.0005321502685546875,1652166997.3563356
merge_sort,1000,400000,6570,0.005192279815673828,1652166997.361636
radix_sort,113851,9999999,796957,1.0504889488220215,1652166998.4125712
merge_sort,273287,9999999,3554149,2.405564785003662,1652167000.8456268
merge_sort,103296,40,1461526,0.9670097827911377,1652167001.8777392
radix_sort,2249,99,4498,0.0054399967193603516,1652167001.907927
merge_sort,45916,4000,521212,0.35732579231262207,1652167002.2659204
merge_sort,22496,400000,241493,0.1674652099609375,1652167002.444412
quick_sort,5227,400000,73086,0.038056135177612305,1652167002.4879053
merge_sort,2400,999,19125,0.014282703399658203,1652167002.5035093
radix_sort,11021,99999,55105,0.07059311866760254,1652167002.5747657
quick_sort,7468,9,3123722,0.6312029361724854,1652167003.208731
quick_sort,1102,4000,12350,0.006192922592163086,1652167003.2168438
quick_sort,2732,9,423345,0.08953738212585449,1652167003.3067243
radix_sort,247951,400,743853,0.9857203960418701,1652167004.2934296
merge_sort,311141,40000000,4173096,2.8044915199279785,1652167007.1573043
quick_sort,117,40,725,0.00038623809814453125,1652167007.2315516
quick_sort,4899,999,74530,0.036554574966430664,1652167007.268222
merge_sort,74686,99,1001815,0.6697359085083008,1652167007.9392836
merge_sort,16265,9999999,169250,0.11846542358398438,1652167008.0755486
quick_sort,390435,4000,25186747,6.893057346343994,1652167014.9729967
merge_sort,823,999,5589,0.004363059997558594,1652167015.0708172
radix_sort,15746,40000000,125968,0.15956902503967285,1652167015.2306855
merge_sort,173,400,893,0.0007731914520263672,1652167015.2353344
radix_sort,746,999,2238,0.0029048919677734375,1652167015.2383502
merge_sort,168016,99,2452964,1.6166760921478271,1652167016.8554533
quick_sort,1176,99,18586,0.007888078689575195,1652167016.9032743
radix_sort,354238,9,354238,0.4895193576812744,1652167017.3934848
radix_sort,2822,9999999,19754,0.025325775146484375,1652167017.5029793
merge_sort,10000,9,113318,0.07818746566772461,1652167017.5819414
radix_sort,796,9,796,0.001108407974243164,1652167017.5855532
merge_sort,52276,9999999,605343,0.4151456356048584,1652167018.0010111
quick_sort,444,400,4514,0.0024614334106445312,1652167018.0159721
quick_sort,746,400000,7870,0.003814220428466797,1652167018.019964
quick_sort,937197,40000000,22719116,10.814242601394653,1652167028.8354638
merge_sort,121,40000000,567,0.00054931640625,1652167029.065801
quick_sort,5578,400000,76919,0.039298057556152344,1652167029.1052125
radix_sort,444,9999999,3108,0.004054069519042969,1652167029.1106856
radix_sort,197594,40000000,1580752,2.09273099899292,1652167031.204431
radix_sort,8231,99999,41155,0.05253934860229492,1652167031.3040602
merge_sort,540,9999999,3430,0.0029697418212890625,1652167031.3091006
quick_sort,224963,4000,9888581,3.081329822540283,1652167034.3908794
quick_sort,2561,400000,33707,0.016818761825561523,1652167034.4613543
radix_sort,3429,9,3429,0.004599332809448242,1652167034.4666624
radix_sort,937,400,2811,0.003801107406616211,1652167034.4713655
merge_sort,1176,40,9469,0.0070362091064453125,1652167034.4787078
radix_sort,77147,40,154294,0.1872553825378418,1652167034.6664135
radix_sort,11021,999,33063,0.04237985610961914,1652167034.727263
quick_sort,33199,400000,643662,0.3071565628051758,1652167035.0372024
radix_sort,301212,400000,1807272,2.3610880374908447,1652167037.4066591
quick_sort,1975,40,61082,0.017353534698486328,1652167037.495655
merge_sort,1428,400000,10153,0.007757902145385742,1652167037.5039759
radix_sort,247,9,247,0.0003745555877685547,1652167037.5047646
radix_sort,113851,40000000,910808,1.1832726001739502,1652167038.688287
radix_sort,129,4000,516,0.0006887912750244141,1652167038.71621
merge_sort,240038,999,3426851,2.2775864601135254,1652167040.9941325
quick_sort,746,999,7462,0.0036208629608154297,1652167041.0556355
quick_sort,746,40000000,7584,0.0038423538208007812,1652167041.0597367
quick_sort,1735,9999999,19640,0.00989222526550293,1652167041.0698752
quick_sort,850310,40000000,20370465,9.474414348602295,1652167050.545729
radix_sort,4445,400,13335,0.01735210418701172,1652167050.7684934
quick_sort,2916,400000,37973,0.019587039947509766,1652167050.7892303
radix_sort,37797,400,113391,0.14436078071594238,1652167050.9343882
radix_sort,6559,400000,39354,0.05798697471618652,1652167051.0015152
radix_sort,30121,40,60242,0.0750112533569336,1652167051.0782597
radix_sort,1428,9999999,9996,0.012872695922851562,1652167051.0984297
merge_sort,390435,40,6271887,4.068073034286499,1652167055.1685984
radix_sort,125,999,375,0.0005452632904052734,1652167055.2634008
merge_sort,365915,999,5423960,3.56003737449646,1652167058.8239114
radix_sort,444515,99999,2222575,2.9789578914642334,1652167061.8900235
quick_sort,40330,9999999,746017,0.35291099548339844,1652167062.3483722
radix_sort,147575,9999999,1033025,1.3723633289337158,1652167064.930077
radix_sort,210835,9,210835,0.29164910316467285,1652167065.2570944
quick_sort,5761,9,1865938,0.37946033477783203,1652167065.68682
merge_sort,9371,99,98037,0.06866145133972168,1652167065.7570164
radix_sort,152439,9,152439,0.20803380012512207,1652167065.9675596
radix_sort,7969,9999999,55783,0.0715036392211914,1652167066.0752153
merge_sort,113851,9999999,1359697,0.9273865222930908,1652167067.0047388
radix_sort,19759,40,39518,0.047116994857788086,1652167067.0792222
merge_sort,2822,4000,22877,0.016892671585083008,1652167067.3923616
quick_sort,204,99,1603,0.0008306503295898438,1652167067.3939571
radix_sort,301212,9999999,2108484,2.8220105171203613,1652167070.2163615
radix_sort,13830,99,27660,0.03300595283508301,1652167070.320889
radix_sort,240038,400,720114,0.9577295780181885,1652167071.2822688
quick_sort,474303,999,118514748,25.287691593170166,1652167096.6277661
quick_sort,4033,4000,55886,0.027845144271850586,1652167097.7236755
quick_sort,121480,40000000,2427110,1.167052984237671,1652167098.8919227
merge_sort,9072,400,88193,0.06275081634521484,1652167098.983616
radix_sort,247,400,741,0.0009860992431640625,1652167098.986859
merge_sort,2479,9999999,18313,0.013895034790039062,1652167099.0008838
radix_sort,138,4000,552,0.0007350444793701172,1652167099.0022862
merge_sort,47430,40,619845,0.41703367233276367,1652167099.4194603
quick_sort,2822,4000,36637,0.018672466278076172,1652167099.4495435
radix_sort,1475,4000,5900,0.0073201656341552734,1652167099.4576247
merge_sort,103296,999,1344536,0.8996942043304443,1652167100.3578517
merge_sort,168,400,830,0.0007679462432861328,1652167100.383326
radix_sort,264566,400000,1587396,2.0662169456481934,1652167102.449918
merge_sort,390435,9999999,5244360,3.5138392448425293,1652167106.0271292
merge_sort,61479,99999,717296,0.4925262928009033,1652167106.6125972
merge_sort,50608,9,677651,0.45539236068725586,1652167107.082751
radix_sort,113,4000,452,0.0006270408630371094,1652167107.095566
radix_sort,2479,400000,14874,0.018608570098876953,1652167107.1142795
quick_sort,113851,999,7981890,2.070016860961914,1652167109.1850793
radix_sort,142866,999,428598,0.5692811012268066,1652167109.7817159
radix_sort,247,99999,1235,0.001615285873413086,1652167109.817318
quick_sort,1792,40000000,21570,0.010286092758178711,1652167109.8277407
merge_sort,595,40000000,3829,0.003065347671508789,1652167109.8313127
quick_sort,72302,99999,1378824,0.6314840316772461,1652167110.463089
merge_sort,11021,99999,106113,0.07552051544189453,1652167110.5558891
merge_sort,61479,999,761518,0.5165789127349854,1652167111.0752778
merge_sort,12548,400,132658,0.09239840507507324,1652167111.1823683
radix_sort,365,4000,1460,0.0018515586853027344,1652167113.1118517
radix_sort,2479,40,4958,0.006079435348510742,1652167113.1181052
merge_sort,125484,9999999,1475297,1.0116608142852783,1652167114.1305552
quick_sort,185,999,1434,0.0007407665252685547,1652167114.161222
radix_sort,29160,4000,116640,0.14292550086975098,1652167114.3042927
merge_sort,179275,99,2610495,1.7283248901367188,1652167116.0399015
quick_sort,850,40,14095,0.004907131195068359,1652167116.0874658
radix_sort,273287,9,273287,0.37439918518066406,1652167116.4624448
merge_sort,459,40,3164,0.002473115921020508,1652167116.5297933
radix_sort,55780,400,167340,0.2134418487548828,1652167116.7434928
quick_sort,540000,40000000,12890336,6.200925350189209,1652167122.958427
radix_sort,771478,9,771478,1.0713796615600586,1652167124.1587436
radix_sort,57618,99,115236,0.13792920112609863,1652167124.4804041
quick_sort,968,400,11403,0.005509376525878906,1652167124.4997418
quick_sort,390,400000,3807,0.0020809173583984375,1652167137.925084
quick_sort,1000,999,10122,0.005234956741333008,1652167137.9304955
radix_sort,576,9,576,0.0008082389831542969,1652167137.9316123
merge_sort,103296,9999999,1197264,0.8202271461486816,1652167138.7521434
merge_sort,117,40000000,509,0.00047278404235839844,1652167138.777273
radix_sort,5951,400000,35706,0.04442238807678223,1652167138.821801
merge_sort,878,9999999,6093,0.0047452449798583984,1652167138.8280554
merge_sort,5400,400,49009,0.03513956069946289,1652167138.8634846
merge_sort,7468,9999999,68710,0.04938149452209473,1652167138.914232
radix_sort,52276,9999999,365932,0.46743083000183105,1652167139.3835735
quick_sort,3779,400000,47877,0.023875713348388672,1652167139.4200203
radix_sort,377,9999999,2639,0.0034236907958984375,1652167139.424434
merge_sort,635,4000,3886,0.003118276596069336,1652167139.4277146
radix_sort,40330,999,120990,0.15400147438049316,1652167139.5819852
