algorithm,N,k,comparisons,time,entry_time
quick_sort,90729,9,0,0,1652170939.8971744
quick_sort,37797,40,0,0,1652171090.9302042
quick_sort,197594,99,0,0,1652171092.4381378
quick_sort,655996,9,0,0,1652171150.0522919
quick_sort,723027,400,0,0,1652171158.761205
quick_sort,444515,9,0,0,1652171181.7705674
quick_sort,823176,400,0,0,1652171230.2970414
quick_sort,110218,9,0,0,1652171241.797325
quick_sort,77147,40,0,0,1652171242.5916703
quick_sort,82317,40,0,0,1652171252.574518
quick_sort,28229,9,0,0,1652171268.8692293
quick_sort,40330,9,0,0,1652171280.7928295
quick_sort,113851,99,0,0,1652171304.7314699
quick_sort,968089,9,0,0,1652171385.1828547
quick_sort,403305,9,0,0,1652171429.0720804
quick_sort,771478,9,0,0,1652171458.21482
quick_sort,157464,40,0,0,1652171488.9376986
quick_sort,968089,99,0,0,1652171692.718302
quick_sort,87833,40,0,0,1652171730.7175014
quick_sort,82317,9,0,0,1652171758.8700383
quick_sort,377976,9,0,0,1652171818.707512
quick_sort,699955,400,0,0,1652171822.0037944
quick_sort,232379,9,0,0,1652171827.0689487
quick_sort,1000000,999,0,0,1652171859.7344546
quick_sort,179275,9,0,0,1652171895.5055857
quick_sort,273287,99,0,0,1652171896.4947557
quick_sort,430331,99,0,0,1652171902.6830556
quick_sort,72302,9,0,0,1652171904.1742194
quick_sort,506087,9,0,0,1652171992.1153727
quick_sort,69995,9,0,0,1652172001.0839
quick_sort,232379,99,0,0,1652172001.5926504
quick_sort,677619,9,0,0,1652172017.6323447
quick_sort,850310,9,0,0,1652172051.0132186
quick_sort,365915,9,0,0,1652172071.5602412
quick_sort,256124,99,0,0,1652172073.904317
quick_sort,595179,99,0,0,1652172082.658208
quick_sort,157464,9,0,0,1652172097.8600502
